Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3200810271,1892-04-09,Illustrated Police News,Prisoner: Didn't you follow rne roundthe band-stand?,Prisoner: Didn't you follow me round the band-stand?,0.0576923076923076
3200810216,1892-03-19,Illustrated Police News,A h timeMrs Bof wet out leaving her chlrnthr a gr atewih f fot,"At the time Mrs. Rofe went out leaving her children there was a fire in the grate, with a guard in front.",0.4380952380952381
3200810718,1892-08-27,Illustrated Police News,c The boy William had six or seven marks acrossithe a shoalders.,The boy William had six or seven marks across the shoulders.,0.1
3206328806,1877-09-09,Lloyd's Illustrated Newspaper,"Detective-serjeant Outram stated: On Tuesday morning I received from Mr. George Lewis 1,0001., and went with a person I had met by appointment to the Gower-strebt railway station.","Detective-serjeant Outram stated: On Tuesday morning I received from Mr. George Lewis 1,000l., and went with a person I had met by appointment to the Gower-street railway station.",0.0111731843575419
3206269975,1889-09-01,Lloyd's Illustrated Newspaper,"-The defendant gave evidence in support of this statemeat as to the extent of his means, and said. he had written a letter to Miss Charnell. prior to the one given above, in which he told her he had omt0e to the conclusion that it was better for him "" to paddle through life alone,"" and thatit seemed Fate had designed he should refrain from entering ""the blessed state.""","-The defendant gave evidence in support of this statement as to the extent of his means, and said he had written a letter to Miss Charnell prior to the one given above, in which he told her he had come to the conclusion that it was better for him ""to paddle through life alone,"" and that it seemed Fate had designed he should refrain from entering ""the blessed state.""",0.0217391304347826
3200810641,1892-08-06,Illustrated Police News,"Robert Rosenkranz, the accused, GE that was then sworn, but his evidence was not proceeded jol ting with, as the jury said they were satisfied it was a Poa ,ion, pure accident.","Robert Rosenkranz, the accused, was then sworn, but his evidence was not proceeded with, as the jury said they were satisfied it was a pure accident.",0.1812080536912751
3200810954,1892-11-05,Illustrated Police News,About five hundred yards from the spot where the fragments were discovered traces of blood were-found to extend from a house in the Rue Botzaris.,About five hundred yards from the spot where the fragments were discovered traces of blood were found to extend from a house in the Rue Botzaris.,0.0068965517241379
3206201441,1852-11-07,Lloyd's Illustrated Newspaper,He is a watchmaker.,He is a watchmaker.,0.0
3206276277,1891-05-24,Lloyd's Illustrated Newspaper,"-Prosecutrix, a respectable- looking woman, said the prisoner be- baved towards her in a most violent mcjimar, and had done so ever since they had beeu married.","-Prosecutrix, a respectable looking woman, said the prisoner behaved towards her in a most violent manner, and had done so ever since they had been married.",0.0641025641025641
3200812236,1893-11-04,Illustrated Police News,"She advanced this sum. and a little time afterwards she let him have another �10, as he was short in his tairings.","She advanced this sum, and a little time afterwards she let him have another £10, as he was short in his takings.",0.0353982300884955
3206251983,1882-04-02,Lloyd's Illustrated Newspaper,"The prisoner had received the money and failed to account for it,",The prisoner had received the money and failed to account for it.,0.0153846153846153
3206269232,1889-05-19,Lloyd's Illustrated Newspaper,"Jessie Chapman, of Newington-villas, Zion-road, Thornton-heath, Croydon, deposed that about two- I nnd-a-half years ago the child was brought to her by Mrs. Arnold, who said it belonged to her niece, and she could not keep it herself.","Jessie Chapman, of Newington-villas, Zion-road, Thornton-heath, Croydon, deposed that about two-and-a-half years ago the child was brought to her by Mrs. Arnold, who said it belonged to her niece, and she could not keep it herself.",0.0173160173160173
3200812698,1894-03-10,Illustrated Police News,She I was standing at the window talking tn her sister and . smokIng a cigarette.,She was standing at the window talking to her sister and smoking a cigarette.,0.0779220779220779
3206234742,1870-05-22,Lloyd's Illustrated Newspaper,SoNS,SONS.,0.4
3200812186,1893-10-21,Illustrated Police News,He caught hold of Cox just as ho was about to strike a man with a life-preserver.,He caught hold of Cox just as he was about to strike a man with a life-preserver.,0.0123456790123456
3200807902,1889-06-29,Illustrated Police News,"The boat was carried over the E fall, and all its occupants drowned.","The boat was carried over the fall, and all its occupants drowned.",0.0303030303030303
3206206307,1859-09-04,Lloyd's Illustrated Newspaper,"E. W. C.-Unrorturatcly, we cannot find room for the song.","E. W. C. -Unfortunately, we cannot find room for the song.",0.0689655172413793
3206236342,1871-02-12,Lloyd's Illustrated Newspaper,"He; contended there was'ngenideneeaof conspiraqy, as Cbrtia said be. did not pay or cialc aiy agreenjent:.to pay prisoiiea 'any sum fgr atirpine beei..","He contended there was no evidence of conspiracy, as Curtis said he did not pay or make any agreement to pay prisoner any sum for surplus beef.",0.2377622377622377
3200811892,1893-08-05,Illustrated Police News,"A crane is em- ployed to remove an iroa "" cage,"" which will hold a large quantity of goods.","A crane is employed to remove an iron ""cage,"" which will hold a large quantity of goods.",0.0454545454545454
3200810314,1892-04-23,Illustrated Police News,Aisqftau storyiwas told in a. prosecution at the .Lond Sessions-held at Newington.,A SINGULAR story was told in a prosecution at the London Sessions held at Newington.,0.1785714285714285
3206224251,1866-01-14,Lloyd's Illustrated Newspaper,"As the .ttain began to move off, however, he' suddenly un- Ibeked the door of the van, entered and closed it.","As the train began to move off, however, he suddenly unlocked the door of the van, entered and closed it.",0.0761904761904762
3200811985,1893-08-26,Illustrated Police News,"Ramsey, it wilt be remembered, was charged jointly with the others with the murder, but was acquitted.","Ramsey, it will be remembered, was charged jointly with the others with the murder, but was acquitted.",0.0098039215686274
3200811267,1893-02-04,Illustrated Police News,"Baxter lasted until well into the !'j eighteeirth round, when, after sinking on to the sn ground, he only got up again to box feebly for a in few esoonds before holding out hi hand in token of ar defeati :","Baxter lasted until well into the eighteenth round, when, after sinking on to the ground, he only got up again to box feebly for a few seconds before holding out his hand in token of defeat.",0.1157894736842105
3206190899,1847-08-22,Lloyd's Illustrated Newspaper,"-The August adjourned session was held at Hicks's Hall, Clerkenu ell-green, on Tuesday.","-The August adjourned session was held at Hicks's Hall, Clerkenwell-green, on Tuesday.",0.0232558139534883
3200812246,1893-11-04,Illustrated Police News,The jury were exempted from flrther re- servic for six years.,The jury were exempted from further service for six years.,0.1034482758620689
3200812171,1893-10-21,Illustrated Police News,On the train being moved away it was seen that the unfortunate man's head had been completely severed from his body.,On the train being moved away it was seen that the unfortunate man's head had been completely severed from his body.,0.0
3200810690,1892-08-20,Illustrated Police News,"About that time he intended to go with Miss Baker to California to start life afresh, and he told Mrs. Bolton that if she acoom- panied them she would be paid �200 a year.","About that time, he intended to go with Miss Baker to California to start life afresh, and he told Mrs. Bolton that if she accompanied them she would be paid £200 a year.",0.0294117647058823
3200810266,1892-04-09,Illustrated Police News,"Gray's statement confirmed this, with the exception that he said hi Diwas already in the kitchen when Irwin, Cook, and Simpson caine in.","Gray's statement confirmed this, with the exception that he said he was already in the kitchen when Irwin, Cook, and Simpson came in.",0.037593984962406
3200811435,1893-03-25,Illustrated Police News,"Fortunately, at this juncture, the guards and some passengers flew to the rescue and put the would-be a brigands to flight,","Fortunately, at this juncture, the guards and some passengers flew to the rescue and put the would-be brigands to flight.",0.024793388429752
3206210019,1860-12-23,Lloyd's Illustrated Newspaper,"Informsatlon woo forwarded to the Paris police, a clue having boeen ob. tained as to where the prisoner had started to, and he was found at the Botel du Louvre, in possession of the gireater portion of the stolen property.","Information was forwarded to the Paris police, a clue having been obtained as to where the prisoner had started to, and he was found at the Hotel du Louvre, in possession of the greater portion of the stolen property.",0.0414746543778801
